zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
3154	1357	JJ099	195	91r	91r	2	AF	7	23	4073	972	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn9p7syq09jj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn9p7syq09jj/full/1200,/0/default.jpg	4089	5710
3155	1357	JJ099	195	91r	91r	1	AI	0	924	4084	4670	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn9p7syq09jj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn9p7syq09jj/full/1200,/0/default.jpg	4089	5710
3156	1358	JJ099	196	91v	91v	2	AF	2	101	3919	2087	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v57rpyv2ay1c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v57rpyv2ay1c/full/1200,/0/default.jpg	3921	5734
3157	1358	JJ099	196	91v	91v	0	AC	1	2129	3920	3490	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v57rpyv2ay1c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v57rpyv2ay1c/full/1200,/0/default.jpg	3921	5734
3158	1359	JJ099	197	92r	92r	0	AC	0	5	1200	662	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3qs8pk448se/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3qs8pk448se/full/1200,/0/default.jpg	1200	1686
3159	1359	JJ099	197	92r	92r	1	AI	0	667	1200	990	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3qs8pk448se/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3qs8pk448se/full/1200,/0/default.jpg	1200	1686
3160	1360	JJ099	198	92v	92v	2	AF	0	128	3921	1385	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz6wq769qbg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz6wq769qbg/full/1200,/0/default.jpg	3921	5734
3161	1360	JJ099	198	92v	92v	0	AC	0	1445	3921	991	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz6wq769qbg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz6wq769qbg/full/1200,/0/default.jpg	3921	5734
3162	1360	JJ099	198	92v	92v	0	AC	2	2375	3918	1483	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz6wq769qbg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz6wq769qbg/full/1200,/0/default.jpg	3921	5734
3163	1360	JJ099	198	92v	92v	1	AI	6	3845	3915	1822	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz6wq769qbg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz6wq769qbg/full/1200,/0/default.jpg	3921	5734
3164	1361	JJ099	199	93r	93r	2	AF	3	10	4013	871	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi1fd4pc51gw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi1fd4pc51gw/full/1200,/0/default.jpg	4017	5710
3165	1361	JJ099	199	93r	93r	0	AC	4	879	4011	3230	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi1fd4pc51gw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi1fd4pc51gw/full/1200,/0/default.jpg	4017	5710
3166	1361	JJ099	199	93r	93r	1	AI	2	4080	4015	1473	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi1fd4pc51gw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi1fd4pc51gw/full/1200,/0/default.jpg	4017	5710
3167	1362	JJ099	200	93v	93v	2	AF	4	35	1196	1222	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuomftqnl4kl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuomftqnl4kl/full/1200,/0/default.jpg	1200	1755
3168	1362	JJ099	200	93v	93v	0	AC	2	1207	1198	522	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuomftqnl4kl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuomftqnl4kl/full/1200,/0/default.jpg	1200	1755
3169	1363	JJ099	201	94r	94r	0	AC	2	22	4015	2969	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbgbjnl9z2r0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbgbjnl9z2r0/full/1200,/0/default.jpg	4017	5710
3170	1363	JJ099	201	94r	94r	0	AC	0	2974	4016	1636	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbgbjnl9z2r0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbgbjnl9z2r0/full/1200,/0/default.jpg	4017	5710
3171	1363	JJ099	201	94r	94r	1	AI	0	4607	4017	1032	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbgbjnl9z2r0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbgbjnl9z2r0/full/1200,/0/default.jpg	4017	5710
3172	1364	JJ099	202	94v	94v	2	AF	14	140	3907	760	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh557hb9x84l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh557hb9x84l/full/1200,/0/default.jpg	3921	5734
3173	1364	JJ099	202	94v	94v	0	AC	8	840	3914	2456	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh557hb9x84l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh557hb9x84l/full/1200,/0/default.jpg	3921	5734
3174	1364	JJ099	202	94v	94v	0	AC	59	3286	3863	790	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh557hb9x84l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh557hb9x84l/full/1200,/0/default.jpg	3921	5734
3175	1364	JJ099	202	94v	94v	0	AC	8	3993	3913	1619	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh557hb9x84l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh557hb9x84l/full/1200,/0/default.jpg	3921	5734
3176	1365	JJ099	203	95r	95r	0	AC	2	13	4015	1642	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vujfl60qrl18/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vujfl60qrl18/full/1200,/0/default.jpg	4017	5710
3177	1365	JJ099	203	95r	95r	0	AC	3	1648	4014	1690	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vujfl60qrl18/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vujfl60qrl18/full/1200,/0/default.jpg	4017	5710
3178	1365	JJ099	203	95r	95r	0	AC	1	3330	4011	995	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vujfl60qrl18/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vujfl60qrl18/full/1200,/0/default.jpg	4017	5710
3179	1365	JJ099	203	95r	95r	1	AI	3	4310	4012	1358	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vujfl60qrl18/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vujfl60qrl18/full/1200,/0/default.jpg	4017	5710
3180	1366	JJ099	204	95v	95v	2	AF	5	48	3916	1513	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkviuulmv3r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkviuulmv3r/full/1200,/0/default.jpg	3921	5734
3181	1366	JJ099	204	95v	95v	0	AC	14	1507	3907	2174	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkviuulmv3r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkviuulmv3r/full/1200,/0/default.jpg	3921	5734
3182	1366	JJ099	204	95v	95v	1	AI	2	3619	3919	2011	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkviuulmv3r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkviuulmv3r/full/1200,/0/default.jpg	3921	5734
3183	1367	JJ099	205	96r	96r	2	AF	2	20	3983	1025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0a9ck6kosf7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0a9ck6kosf7/full/1200,/0/default.jpg	3985	5678
3184	1367	JJ099	205	96r	96r	0	AC	0	1031	3984	1201	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0a9ck6kosf7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0a9ck6kosf7/full/1200,/0/default.jpg	3985	5678
3185	1367	JJ099	205	96r	96r	0	AC	2	2222	3982	2502	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0a9ck6kosf7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0a9ck6kosf7/full/1200,/0/default.jpg	3985	5678
3186	1367	JJ099	205	96r	96r	1	AI	2	4698	3982	941	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0a9ck6kosf7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0a9ck6kosf7/full/1200,/0/default.jpg	3985	5678
3187	1368	JJ099	206	96v	96v	2	AF	15	12	3907	1806	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v70e8q5usdrc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v70e8q5usdrc/full/1200,/0/default.jpg	3929	5750
3188	1368	JJ099	206	96v	96v	1	AI	20	1704	3905	3917	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v70e8q5usdrc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v70e8q5usdrc/full/1200,/0/default.jpg	3929	5750
3189	1369	JJ099	207	97r	97r	2	AF	0	62	4021	1715	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8a72vtxzly9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8a72vtxzly9/full/1200,/0/default.jpg	4025	5710
3190	1369	JJ099	207	97r	97r	0	AC	0	1771	4022	2074	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8a72vtxzly9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8a72vtxzly9/full/1200,/0/default.jpg	4025	5710
3191	1369	JJ099	207	97r	97r	1	AI	0	3824	4021	1772	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8a72vtxzly9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8a72vtxzly9/full/1200,/0/default.jpg	4025	5710
3192	1370	JJ099	208	97v	97v	2	AF	33	118	3892	739	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuau0vitaq0a/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuau0vitaq0a/full/1200,/0/default.jpg	3929	5750
3193	1370	JJ099	208	97v	97v	1	AI	54	823	3871	4827	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuau0vitaq0a/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuau0vitaq0a/full/1200,/0/default.jpg	3929	5750
3194	1371	JJ099	209	98r	98r	2	AF	0	45	4022	3477	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v48193tmu6v5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v48193tmu6v5/full/1200,/0/default.jpg	4025	5710
3195	1371	JJ099	209	98r	98r	0	AC	0	3497	4020	2102	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v48193tmu6v5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v48193tmu6v5/full/1200,/0/default.jpg	4025	5710
3196	1372	JJ099	210	98v	98v	0	AC	7	149	3917	4551	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdy17v0su9n4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdy17v0su9n4/full/1200,/0/default.jpg	3929	5750
3197	1372	JJ099	210	98v	98v	1	AI	13	4671	3907	1054	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdy17v0su9n4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdy17v0su9n4/full/1200,/0/default.jpg	3929	5750
3198	1373	JJ099	211	99r	99r	2	AF	0	73	4023	2681	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4n0mgadhlhq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4n0mgadhlhq/full/1200,/0/default.jpg	4025	5710
3199	1373	JJ099	211	99r	99r	0	AC	0	2748	4021	1310	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4n0mgadhlhq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4n0mgadhlhq/full/1200,/0/default.jpg	4025	5710
3200	1373	JJ099	211	99r	99r	1	AI	0	4049	4023	1614	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4n0mgadhlhq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4n0mgadhlhq/full/1200,/0/default.jpg	4025	5710
3201	1374	JJ099	212	99v	99v	2	AF	31	121	3895	784	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrtgeon9t17/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrtgeon9t17/full/1200,/0/default.jpg	3929	5750
3202	1374	JJ099	212	99v	99v	0	AC	24	852	3902	1363	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrtgeon9t17/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrtgeon9t17/full/1200,/0/default.jpg	3929	5750
3203	1374	JJ099	212	99v	99v	0	AC	51	2214	3870	2347	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrtgeon9t17/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrtgeon9t17/full/1200,/0/default.jpg	3929	5750
3204	1374	JJ099	212	99v	99v	1	AI	17	4443	3905	1200	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrtgeon9t17/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrtgeon9t17/full/1200,/0/default.jpg	3929	5750
3205	1375	JJ099	213	100r	100r	2	AF	1	55	4021	1364	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83u1x4o28c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83u1x4o28c/full/1200,/0/default.jpg	4025	5710
3206	1375	JJ099	213	100r	100r	0	AC	0	1407	4021	1423	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83u1x4o28c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83u1x4o28c/full/1200,/0/default.jpg	4025	5710
3207	1375	JJ099	213	100r	100r	0	AC	0	2813	4020	1533	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83u1x4o28c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83u1x4o28c/full/1200,/0/default.jpg	4025	5710
3208	1375	JJ099	213	100r	100r	1	AI	2	4340	4019	1276	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83u1x4o28c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83u1x4o28c/full/1200,/0/default.jpg	4025	5710
3209	1376	JJ099	214	100v	100v	2	AF	20	76	3901	1756	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2vtd8azq1mh/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2vtd8azq1mh/full/1200,/0/default.jpg	3929	5750
3210	1376	JJ099	214	100v	100v	0	AC	39	1833	3884	1070	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2vtd8azq1mh/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2vtd8azq1mh/full/1200,/0/default.jpg	3929	5750
3211	1376	JJ099	214	100v	100v	0	AC	25	2893	3897	1516	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2vtd8azq1mh/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2vtd8azq1mh/full/1200,/0/default.jpg	3929	5750
3212	1376	JJ099	214	100v	100v	1	AI	10	4394	3912	1265	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2vtd8azq1mh/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2vtd8azq1mh/full/1200,/0/default.jpg	3929	5750
3213	1377	JJ099	215	101r	101r	2	AF	0	52	4023	1778	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu3vjq5csd70/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu3vjq5csd70/full/1200,/0/default.jpg	4025	5710
3214	1377	JJ099	215	101r	101r	0	AC	0	1829	3994	1754	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu3vjq5csd70/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu3vjq5csd70/full/1200,/0/default.jpg	4025	5710
3215	1377	JJ099	215	101r	101r	1	AI	0	3567	4021	2044	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu3vjq5csd70/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu3vjq5csd70/full/1200,/0/default.jpg	4025	5710
3216	1378	JJ099	216	101v	101v	2	AF	0	14	1200	223	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg22e7qgg3jb/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg22e7qgg3jb/full/1200,/0/default.jpg	1200	1756
3217	1378	JJ099	216	101v	101v	0	AC	4	198	1194	841	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg22e7qgg3jb/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg22e7qgg3jb/full/1200,/0/default.jpg	1200	1756
3218	1378	JJ099	216	101v	101v	0	AC	6	961	1192	763	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg22e7qgg3jb/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg22e7qgg3jb/full/1200,/0/default.jpg	1200	1756
3219	1379	JJ099	217	102r	102r	1	AI	0	47	4021	5550	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwxk7wb8is3m/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwxk7wb8is3m/full/1200,/0/default.jpg	4025	5710
3220	1380	JJ099	218	102v	102v	2	AF	8	71	3933	1350	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vomctz4675n9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vomctz4675n9/full/1200,/0/default.jpg	3945	5750
3221	1380	JJ099	218	102v	102v	1	AI	17	1415	3924	4243	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vomctz4675n9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vomctz4675n9/full/1200,/0/default.jpg	3945	5750
3222	1381	JJ099	219	103r	103r	2	AF	0	67	4023	2110	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v81gyix229yz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v81gyix229yz/full/1200,/0/default.jpg	4025	5710
3223	1381	JJ099	219	103r	103r	0	AC	0	2176	3986	1763	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v81gyix229yz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v81gyix229yz/full/1200,/0/default.jpg	4025	5710
3224	1381	JJ099	219	103r	103r	1	AI	0	3928	4023	1672	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v81gyix229yz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v81gyix229yz/full/1200,/0/default.jpg	4025	5710
3225	1382	JJ099	220	103v	103v	2	AF	8	78	3935	1251	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5w5efxh1m3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5w5efxh1m3/full/1200,/0/default.jpg	3945	5750
3226	1382	JJ099	220	103v	103v	0	AC	18	1259	3922	4387	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5w5efxh1m3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5w5efxh1m3/full/1200,/0/default.jpg	3945	5750
3227	1383	JJ099	221	103 bis recto	103bisr	0	AC	0	19	1199	1290	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vef3jmaoajwc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vef3jmaoajwc/full/1200,/0/default.jpg	1200	1702
3228	1383	JJ099	221	103 bis recto	103bisr	1	AI	0	1299	1199	371	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vef3jmaoajwc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vef3jmaoajwc/full/1200,/0/default.jpg	1200	1702
3229	1384	JJ099	222	103 bis verso	103bisv	2	AF	0	70	4017	3009	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0vuxyx6ww02/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0vuxyx6ww02/full/1200,/0/default.jpg	4017	5660
3230	1384	JJ099	222	103 bis verso	103bisv	1	AI	0	3072	4017	2535	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0vuxyx6ww02/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0vuxyx6ww02/full/1200,/0/default.jpg	4017	5660
3231	1385	JJ099	223	104r	104r	2	AF	0	22	3833	1847	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5g83x9p1n5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5g83x9p1n5/full/1200,/0/default.jpg	3833	5710
3232	1385	JJ099	223	104r	104r	0	AC	0	1859	3833	1863	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5g83x9p1n5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5g83x9p1n5/full/1200,/0/default.jpg	3833	5710
3233	1385	JJ099	223	104r	104r	1	AI	0	3715	3833	1935	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5g83x9p1n5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5g83x9p1n5/full/1200,/0/default.jpg	3833	5710
3234	1386	JJ099	224	104v	104v	2	AF	0	43	3745	1019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v56sfv2zse0o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v56sfv2zse0o/full/1200,/0/default.jpg	3745	5750
3235	1386	JJ099	224	104v	104v	0	AC	4	1002	3742	1855	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v56sfv2zse0o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v56sfv2zse0o/full/1200,/0/default.jpg	3745	5750
3236	1386	JJ099	224	104v	104v	0	AC	2	2798	3743	2901	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v56sfv2zse0o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v56sfv2zse0o/full/1200,/0/default.jpg	3745	5750
3237	1387	JJ099	225	105r	105r	1	AI	3	23	4003	5592	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9xm64j35lxb/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9xm64j35lxb/full/1200,/0/default.jpg	4009	5710
3238	1388	JJ099	226	105v	105v	2	AF	4	40	3741	5604	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v25e0f42397a/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v25e0f42397a/full/1200,/0/default.jpg	3745	5750
3239	1389	JJ099	227	106r	106r	0	AC	1	13	1198	1103	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m55lyjlmtj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m55lyjlmtj/full/1200,/0/default.jpg	1200	1709
3240	1389	JJ099	227	106r	106r	0	AC	14	1116	1186	38	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m55lyjlmtj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m55lyjlmtj/full/1200,/0/default.jpg	1200	1709
3241	1389	JJ099	227	106r	106r	1	AI	1	1145	1198	551	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m55lyjlmtj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m55lyjlmtj/full/1200,/0/default.jpg	1200	1709
3242	1390	JJ099	228	106v	106v	2	AF	39	17	1159	640	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v90os4te14g7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v90os4te14g7/full/1200,/0/default.jpg	1200	1717
3243	1390	JJ099	228	106v	106v	0	AC	40	658	1160	544	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v90os4te14g7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v90os4te14g7/full/1200,/0/default.jpg	1200	1717
3244	1390	JJ099	228	106v	106v	0	AC	53	1199	1147	50	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v90os4te14g7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v90os4te14g7/full/1200,/0/default.jpg	1200	1717
3245	1390	JJ099	228	106v	106v	0	AC	49	1245	1151	436	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v90os4te14g7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v90os4te14g7/full/1200,/0/default.jpg	1200	1717
3246	1391	JJ099	229	107r	107r	0	AC	2	72	4005	1376	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjgmnipxqzzc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjgmnipxqzzc/full/1200,/0/default.jpg	4009	5710
3247	1391	JJ099	229	107r	107r	0	AC	1	1427	4005	1126	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjgmnipxqzzc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjgmnipxqzzc/full/1200,/0/default.jpg	4009	5710
