"annotation_id","annotator","created_at","folio_label","folio_sort_key","id","image","image_id","image_path","label","lead_time","register","updated_at","volume" 
33425,"1","2026-06-03T14:42:21.397782Z","317",333,33425,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve8qchjihyvr/full/1200,/0/default.jpg",4293,"Paris_Archives_Nationales_JJ167_333.jpg","[{""x"":0.265,""y"":0.64,""width"":86.81,""height"":97.6,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33426,"1","2026-06-03T14:42:21.397782Z","318",334,33426,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v18kx99jpa0n/full/1200,/0/default.jpg",4294,"Paris_Archives_Nationales_JJ167_334.jpg","[{""x"":15.09,""y"":2.485,""width"":84.86,""height"":95.29,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33427,"1","2026-06-03T14:42:21.397782Z","319",335,33427,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xytg7ski6s/full/1200,/0/default.jpg",4295,"Paris_Archives_Nationales_JJ167_335.jpg","[{""x"":0.13,""y"":0.725,""width"":87.32,""height"":97.63,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33428,"1","2026-06-03T14:42:21.397782Z","320",336,33428,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9jat2rryjs6/full/1200,/0/default.jpg",4296,"Paris_Archives_Nationales_JJ167_336.jpg","[{""x"":19.505,""y"":2.35,""width"":80.45,""height"":95.64,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33429,"1","2026-06-03T14:42:21.397782Z","321",337,33429,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4qge95o9ts7/full/1200,/0/default.jpg",4297,"Paris_Archives_Nationales_JJ167_337.jpg","[{""x"":0.05,""y"":44.78,""width"":88.64,""height"":52.56,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334},{""x"":0.01,""y"":0.57,""width"":88.5,""height"":44.24,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33430,"1","2026-06-03T14:42:21.397782Z","322",338,33430,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrmnye8hl0q5/full/1200,/0/default.jpg",4298,"Paris_Archives_Nationales_JJ167_338.jpg","[{""x"":3.545,""y"":1.65,""width"":96.41,""height"":96.02,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33431,"1","2026-06-03T14:42:21.397782Z","323",339,33431,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbk73c5m5crv/full/1200,/0/default.jpg",4299,"Paris_Archives_Nationales_JJ167_339.jpg","[{""x"":0.07,""y"":1.105,""width"":87.48,""height"":96.99,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33432,"1","2026-06-03T14:42:21.397782Z","324",340,33432,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs54ytermli8/full/1200,/0/default.jpg",4300,"Paris_Archives_Nationales_JJ167_340.jpg","[{""x"":8.57,""y"":1.675,""width"":91.38,""height"":96.17,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33433,"1","2026-06-03T14:42:21.397782Z","325",341,33433,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8gmhx8hodt9/full/1200,/0/default.jpg",4301,"Paris_Archives_Nationales_JJ167_341.jpg","[{""x"":0.035,""y"":0.405,""width"":87.39,""height"":97.55,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33434,"1","2026-06-03T14:42:21.397782Z","326",342,33434,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkxlqkq2blvg/full/1200,/0/default.jpg",4302,"Paris_Archives_Nationales_JJ167_342.jpg","[{""x"":20.785,""y"":28.605,""width"":79.21,""height"":68.47,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1297},{""x"":2.23,""y"":0.96,""width"":97.72,""height"":27.7,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33435,"1","2026-06-03T14:42:21.397782Z","327",343,33435,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqta4kwq34zk/full/1200,/0/default.jpg",4303,"Paris_Archives_Nationales_JJ167_343.jpg","[{""x"":0.11,""y"":0.55,""width"":87.82,""height"":56.2,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334},{""x"":0.04,""y"":56.4,""width"":86.96,""height"":40.72,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33436,"1","2026-06-03T14:42:21.397782Z","328",344,33436,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrgizy7crgxp/full/1200,/0/default.jpg",4304,"Paris_Archives_Nationales_JJ167_344.jpg","[{""x"":20.37,""y"":39.515,""width"":79.58,""height"":57.65,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1297},{""x"":9.535,""y"":0.88,""width"":90.41,""height"":38.74,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33437,"1","2026-06-03T14:42:21.397782Z","329",345,33437,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2o9srkem04g/full/1200,/0/default.jpg",4305,"Paris_Archives_Nationales_JJ167_345.jpg","[{""x"":0.08,""y"":59.205,""width"":87.56,""height"":37.83,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334},{""x"":0.08,""y"":0.43,""width"":88.64,""height"":60.18,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33438,"1","2026-06-03T14:42:21.397782Z","330",346,33438,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb917z4bzo2f/full/1200,/0/default.jpg",4306,"Paris_Archives_Nationales_JJ167_346.jpg","[{""x"":14.24,""y"":1.225,""width"":85.7,""height"":96.61,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33439,"1","2026-06-03T14:42:21.397782Z","331",347,33439,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v62ddf5ucuw0/full/1200,/0/default.jpg",4307,"Paris_Archives_Nationales_JJ167_347.jpg","[{""x"":0.06,""y"":1.005,""width"":87.18,""height"":97.33,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33440,"1","2026-06-03T14:42:21.397782Z","332",348,33440,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3pso3ep8v0i/full/1200,/0/default.jpg",4308,"Paris_Archives_Nationales_JJ167_348.jpg","[{""x"":21.615,""y"":46.055,""width"":78.35,""height"":50.91,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1297},{""x"":19.915,""y"":1.23,""width"":80.05,""height"":44.86,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33441,"1","2026-06-03T14:42:21.397782Z","333",349,33441,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7i0jhpmwwo/full/1200,/0/default.jpg",4309,"Paris_Archives_Nationales_JJ167_349.jpg","[{""x"":0.005,""y"":74.44,""width"":86.85,""height"":22.72,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334},{""x"":0.575,""y"":0.55,""width"":87.97,""height"":75.64,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33442,"1","2026-06-03T14:42:21.397782Z","334",350,33442,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaa3g4ga1heq/full/1200,/0/default.jpg",4310,"Paris_Archives_Nationales_JJ167_350.jpg","[{""x"":22.03,""y"":2.58,""width"":77.94,""height"":96.12,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
33443,"1","2026-06-03T14:42:21.397782Z","335",351,33443,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v93tos2jtkf1/full/1200,/0/default.jpg",4311,"Paris_Archives_Nationales_JJ167_351.jpg","[{""x"":0.085,""y"":1.245,""width"":88.07,""height"":30.15,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334},{""x"":0.24,""y"":31.415,""width"":87.76,""height"":66.43,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33444,"1","2026-06-03T14:42:21.398744Z","336",352,33444,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2gkj57g1wrc/full/1200,/0/default.jpg",4312,"Paris_Archives_Nationales_JJ167_352.jpg","[{""x"":7.71,""y"":52.17,""width"":92.24,""height"":44.66,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1297},{""x"":8.75,""y"":1.96,""width"":91.2,""height"":50.58,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33445,"1","2026-06-03T14:42:21.398744Z","337",353,33445,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v07ggihxx870/full/1200,/0/default.jpg",4313,"Paris_Archives_Nationales_JJ167_353.jpg","[{""x"":0.0,""y"":49.75,""width"":87.66,""height"":47.52,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334},{""x"":0.07,""y"":1.095,""width"":87.66,""height"":48.87,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33446,"1","2026-06-03T14:42:21.398744Z","338",354,33446,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2vt4fmovorb/full/1200,/0/default.jpg",4314,"Paris_Archives_Nationales_JJ167_354.jpg","[{""x"":2.185,""y"":2.035,""width"":97.81,""height"":66.05,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1272},{""x"":3.12,""y"":68.695,""width"":96.88,""height"":28.23,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33447,"1","2026-06-03T14:42:21.398744Z","339",355,33447,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9ahgrjcivcp/full/1200,/0/default.jpg",4315,"Paris_Archives_Nationales_JJ167_355.jpg","[{""x"":0.185,""y"":0.67,""width"":86.25,""height"":99.22,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33448,"1","2026-06-03T14:42:21.398744Z","340",356,33448,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vct8ur52y54u/full/1200,/0/default.jpg",4316,"Paris_Archives_Nationales_JJ167_356.jpg","[{""x"":16.975,""y"":2.785,""width"":83.03,""height"":96.45,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33449,"1","2026-06-03T14:42:21.398744Z","341",357,33449,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz89mx4aogjz/full/1200,/0/default.jpg",4317,"Paris_Archives_Nationales_JJ167_357.jpg","[{""x"":0.11,""y"":46.81,""width"":87.8,""height"":21.68,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1334},{""x"":0.09,""y"":1.485,""width"":88.58,""height"":45.63,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334},{""x"":-0.005,""y"":68.44,""width"":87.93,""height"":28.56,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33450,"1","2026-06-03T14:42:21.398744Z","342",358,33450,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxzqgc9bpzni/full/1200,/0/default.jpg",4318,"Paris_Archives_Nationales_JJ167_358.jpg","[{""x"":3.475,""y"":2.925,""width"":96.53,""height"":96.13,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33451,"1","2026-06-03T14:42:21.398744Z","343",359,33451,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7i9ck7io2hx/full/1200,/0/default.jpg",4319,"Paris_Archives_Nationales_JJ167_359.jpg","[{""x"":0.135,""y"":0.885,""width"":87.35,""height"":41.11,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334},{""x"":0.015,""y"":41.96,""width"":87.89,""height"":55.26,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33452,"1","2026-06-03T14:42:21.398744Z","344",360,33452,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc3uhejxxjvx/full/1200,/0/default.jpg",4320,"Paris_Archives_Nationales_JJ167_360.jpg","[{""x"":21.985,""y"":40.365,""width"":78.01,""height"":57.43,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1272},{""x"":15.175,""y"":1.315,""width"":84.83,""height"":39.13,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33453,"1","2026-06-03T14:42:21.398744Z","345",361,33453,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vab9jnyibhqt/full/1200,/0/default.jpg",4321,"Paris_Archives_Nationales_JJ167_361.jpg","[{""x"":0.935,""y"":54.135,""width"":88.21,""height"":42.77,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334},{""x"":0.36,""y"":0.795,""width"":88.02,""height"":54.19,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33454,"1","2026-06-03T14:42:21.398744Z","346",362,33454,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq2eyk2020c6/full/1200,/0/default.jpg",4322,"Paris_Archives_Nationales_JJ167_362.jpg","[{""x"":22.24,""y"":1.835,""width"":77.76,""height"":98.13,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33455,"1","2026-06-03T14:42:21.398744Z","347",363,33455,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvtkeqiymf8x/full/1200,/0/default.jpg",4323,"Paris_Archives_Nationales_JJ167_363.jpg","[{""x"":0.36,""y"":0.775,""width"":87.52,""height"":96.91,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33456,"1","2026-06-03T14:42:21.398744Z","348",364,33456,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vorlnax40ru3/full/1200,/0/default.jpg",4324,"Paris_Archives_Nationales_JJ167_364.jpg","[{""x"":22.885,""y"":44.125,""width"":77.11,""height"":54.07,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1272},{""x"":19.54,""y"":2.205,""width"":80.46,""height"":42.05,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.398744Z","JJ167"
33457,"1","2026-06-03T14:42:21.401774Z","349",365,33457,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5to7tq85x3z/full/1200,/0/default.jpg",4325,"Paris_Archives_Nationales_JJ167_365.jpg","[{""x"":0.575,""y"":0.57,""width"":85.61,""height"":41.12,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334},{""x"":1.7,""y"":41.635,""width"":86.54,""height"":55.49,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.401774Z","JJ167"
33458,"1","2026-06-03T14:42:21.401774Z","350",366,33458,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhiqzgcfo93g/full/1200,/0/default.jpg",4326,"Paris_Archives_Nationales_JJ167_366.jpg","[{""x"":21.945,""y"":1.845,""width"":78.05,""height"":97.43,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.401774Z","JJ167"
33459,"1","2026-06-03T14:42:21.401774Z","351",367,33459,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvrrswrjrvok/full/1200,/0/default.jpg",4327,"Paris_Archives_Nationales_JJ167_367.jpg","[{""x"":0.29,""y"":0.57,""width"":87.34,""height"":97.72,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.401774Z","JJ167"
33460,"1","2026-06-03T14:42:21.401774Z","352",368,33460,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjwd95j78ior/full/1200,/0/default.jpg",4328,"Paris_Archives_Nationales_JJ167_368.jpg","[{""x"":22.105,""y"":28.7,""width"":77.89,""height"":70.26,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1272},{""x"":14.485,""y"":1.405,""width"":85.51,""height"":27.35,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.401774Z","JJ167"
33461,"1","2026-06-03T14:42:21.402778Z","353",369,33461,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8o7k3wu7dqz/full/1200,/0/default.jpg",4329,"Paris_Archives_Nationales_JJ167_369.jpg","[{""x"":0.105,""y"":0.8,""width"":88.41,""height"":65.86,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334},{""x"":0.045,""y"":66.655,""width"":88.85,""height"":30.45,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.402778Z","JJ167"
33462,"1","2026-06-03T14:42:21.402778Z","354",370,33462,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ivw2nrr7ao/full/1200,/0/default.jpg",4330,"Paris_Archives_Nationales_JJ167_370.jpg","[{""x"":21.535,""y"":56.74,""width"":78.47,""height"":40.3,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1272},{""x"":21.32,""y"":2.205,""width"":78.68,""height"":54.75,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.402778Z","JJ167"
33463,"1","2026-06-03T14:42:21.402778Z","355",371,33463,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlkt4r2mgtv4/full/1200,/0/default.jpg",4331,"Paris_Archives_Nationales_JJ167_371.jpg","[{""x"":0.315,""y"":1.1,""width"":86.85,""height"":96.76,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.402778Z","JJ167"
33464,"1","2026-06-03T14:42:21.402778Z","356",372,33464,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1g8xafb0efj/full/1200,/0/default.jpg",4332,"Paris_Archives_Nationales_JJ167_372.jpg","[{""x"":21.5,""y"":47.29,""width"":78.5,""height"":49.7,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1272},{""x"":21.635,""y"":2.005,""width"":78.37,""height"":45.43,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.402778Z","JJ167"
33465,"1","2026-06-03T14:42:21.402778Z","357",373,33465,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vabmx2e5d2qx/full/1200,/0/default.jpg",4333,"Paris_Archives_Nationales_JJ167_373.jpg","[{""x"":0.455,""y"":0.31,""width"":85.43,""height"":98.48,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.402778Z","JJ167"
33466,"1","2026-06-03T14:42:21.402778Z","358",374,33466,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwuozh4sd9ut/full/1200,/0/default.jpg",4334,"Paris_Archives_Nationales_JJ167_374.jpg","[{""x"":21.9,""y"":3.08,""width"":78.1,""height"":95.4,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1272}]","","JJ167","2026-06-03T14:42:21.402778Z","JJ167"
33467,"1","2026-06-03T14:42:21.402778Z","359",375,33467,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhs3x34ciomt/full/1200,/0/default.jpg",4335,"Paris_Archives_Nationales_JJ167_375.jpg","[{""x"":0.06,""y"":0.68,""width"":90.34,""height"":70.86,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334},{""x"":0.065,""y"":71.3,""width"":86.35,""height"":26.14,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.402778Z","JJ167"
