zone_id	image_id	register	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
6914	3715	JJ211	JJ211	112	48r	48r	0	AC	0	1491	3966	1328	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vheqi0nqg02n/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_112.jpg	3966	4212
6915	3715	JJ211	JJ211	112	48r	48r	1	AI	0	2794	3961	1350	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vheqi0nqg02n/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_112.jpg	3966	4212
6916	3716	JJ211	JJ211	113	48v	48v	2	AF	401	3	3897	1679	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8krwiyhagd8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_113.jpg	4302	4254
6917	3716	JJ211	JJ211	113	48v	48v	0	AC	435	1684	3866	1445	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8krwiyhagd8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_113.jpg	4302	4254
6918	3716	JJ211	JJ211	113	48v	48v	1	AI	459	3126	3842	1091	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8krwiyhagd8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_113.jpg	4302	4254
6919	3716	JJ211	JJ211	113	48v	48v	0	AC	460	3128	3840	1105	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8krwiyhagd8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_113.jpg	4302	4254
6920	3717	JJ211	JJ211	114	49r	49r	0	AC	0	15	3997	1786	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5cn7xylqc34/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_114.jpg	4002	4254
6921	3717	JJ211	JJ211	114	49r	49r	0	AC	0	1792	3977	1138	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5cn7xylqc34/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_114.jpg	4002	4254
6922	3717	JJ211	JJ211	114	49r	49r	1	AI	0	2927	3993	1323	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5cn7xylqc34/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_114.jpg	4002	4254
6923	3718	JJ211	JJ211	115	49v	49v	0	AC	327	96	3995	1338	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3m4qclqf9y0/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_115.jpg	4332	4329
6924	3718	JJ211	JJ211	115	49v	49v	0	AC	359	1422	3972	1341	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3m4qclqf9y0/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_115.jpg	4332	4329
6925	3718	JJ211	JJ211	115	49v	49v	0	AC	435	2751	3896	1544	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3m4qclqf9y0/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_115.jpg	4332	4329
6926	3719	JJ211	JJ211	116	50r	50r	0	AC	12	12	3989	1373	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1uizbtfp2k1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_116.jpg	4002	4254
6927	3719	JJ211	JJ211	116	50r	50r	0	AC	3	1387	3998	742	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1uizbtfp2k1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_116.jpg	4002	4254
6928	3719	JJ211	JJ211	116	50r	50r	0	AC	5	2131	3990	1478	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1uizbtfp2k1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_116.jpg	4002	4254
6929	3719	JJ211	JJ211	116	50r	50r	1	AI	7	3612	3986	638	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1uizbtfp2k1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_116.jpg	4002	4254
6930	3720	JJ211	JJ211	117	50v	50v	0	AC	428	6	3859	1317	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpsyoep0it34/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_117.jpg	4302	4254
6931	3720	JJ211	JJ211	117	50v	50v	0	AC	421	1313	3880	1211	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpsyoep0it34/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_117.jpg	4302	4254
6932	3720	JJ211	JJ211	117	50v	50v	0	AC	422	2505	3878	1743	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpsyoep0it34/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_117.jpg	4302	4254
6933	3721	JJ211	JJ211	118	51r	51r	0	AC	12	36	3936	1258	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vythjkxsixtd/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_118.jpg	3951	4254
6934	3721	JJ211	JJ211	118	51r	51r	0	AC	0	1293	3951	1037	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vythjkxsixtd/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_118.jpg	3951	4254
6935	3721	JJ211	JJ211	118	51r	51r	0	AC	2	2329	3945	979	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vythjkxsixtd/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_118.jpg	3951	4254
6936	3721	JJ211	JJ211	118	51r	51r	1	AI	15	3308	3931	941	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vythjkxsixtd/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_118.jpg	3951	4254
6937	3722	JJ211	JJ211	119	51v	51v	2	AF	319	7	3968	928	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgspa8ecsg1l/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_119.jpg	4305	4254
6938	3722	JJ211	JJ211	119	51v	51v	0	AC	404	935	3897	922	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgspa8ecsg1l/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_119.jpg	4305	4254
6939	3722	JJ211	JJ211	119	51v	51v	0	AC	360	1856	3943	1135	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgspa8ecsg1l/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_119.jpg	4305	4254
6940	3722	JJ211	JJ211	119	51v	51v	1	AI	416	2982	3887	1267	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgspa8ecsg1l/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_119.jpg	4305	4254
6941	3723	JJ211	JJ211	120	52r	52r	0	AC	17	15	3930	1475	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfp04qjxunwn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_120.jpg	3951	4254
6942	3723	JJ211	JJ211	120	52r	52r	0	AC	4	1488	3942	1294	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfp04qjxunwn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_120.jpg	3951	4254
6943	3723	JJ211	JJ211	120	52r	52r	0	AC	15	2777	3932	1475	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfp04qjxunwn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_120.jpg	3951	4254
6944	3723	JJ211	JJ211	120	52r	52r	1	AI	1	2780	3947	1469	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfp04qjxunwn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_120.jpg	3951	4254
6945	3724	JJ211	JJ211	121	52v	52v	0	AC	316	7	3979	1506	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5f728q024gu/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_121.jpg	4302	4254
6946	3724	JJ211	JJ211	121	52v	52v	0	AC	336	1515	3966	1435	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5f728q024gu/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_121.jpg	4302	4254
6947	3724	JJ211	JJ211	121	52v	52v	1	AI	379	2945	3922	1303	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5f728q024gu/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_121.jpg	4302	4254
6948	3725	JJ211	JJ211	122	53r	53r	2	AF	1	14	3944	742	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtq383wp4h4u/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_122.jpg	3951	4203
6949	3725	JJ211	JJ211	122	53r	53r	0	AC	0	751	3942	1088	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtq383wp4h4u/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_122.jpg	3951	4203
6950	3725	JJ211	JJ211	122	53r	53r	0	AC	0	1834	3943	846	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtq383wp4h4u/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_122.jpg	3951	4203
6951	3725	JJ211	JJ211	122	53r	53r	0	AC	10	2684	3935	750	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtq383wp4h4u/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_122.jpg	3951	4203
6952	3725	JJ211	JJ211	122	53r	53r	1	AI	0	3428	3943	773	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtq383wp4h4u/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_122.jpg	3951	4203
6953	3726	JJ211	JJ211	123	53v	53v	2	AF	312	3	3976	1057	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi9l17fp33uj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_123.jpg	4302	4251
6954	3726	JJ211	JJ211	123	53v	53v	0	AC	411	1053	3889	1001	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi9l17fp33uj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_123.jpg	4302	4251
6955	3726	JJ211	JJ211	123	53v	53v	0	AC	385	2051	3913	1231	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi9l17fp33uj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_123.jpg	4302	4251
6956	3726	JJ211	JJ211	123	53v	53v	1	AI	445	3265	3855	978	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi9l17fp33uj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_123.jpg	4302	4251
6957	3727	JJ211	JJ211	124	54r	54r	2	AF	4	4	3945	1015	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaxr1xt6do04/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_124.jpg	3954	4203
6958	3727	JJ211	JJ211	124	54r	54r	0	AC	0	1015	3953	1404	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaxr1xt6do04/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_124.jpg	3954	4203
6959	3727	JJ211	JJ211	124	54r	54r	0	AC	0	2420	3953	1768	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaxr1xt6do04/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_124.jpg	3954	4203
6960	3728	JJ211	JJ211	125	54v	54v	0	AC	316	10	3979	1549	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr87nyc537oc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_125.jpg	4305	4251
6961	3728	JJ211	JJ211	125	54v	54v	0	AC	409	1560	3895	1828	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr87nyc537oc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_125.jpg	4305	4251
6962	3728	JJ211	JJ211	125	54v	54v	1	AI	415	3390	3888	857	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr87nyc537oc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_125.jpg	4305	4251
6963	3729	JJ211	JJ211	126	55r	55r	0	AC	3	10	3950	3981	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vspj7ema95l6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_126.jpg	3954	4203
6964	3729	JJ211	JJ211	126	55r	55r	1	AI	1	11	3952	3423	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vspj7ema95l6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_126.jpg	3954	4203
6965	3729	JJ211	JJ211	126	55r	55r	1	AI	0	3427	3951	771	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vspj7ema95l6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_126.jpg	3954	4203
6966	3730	JJ211	JJ211	127	55v	55v	2	AF	311	4	3980	1406	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxn4qthftm62/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_127.jpg	4302	4254
6967	3730	JJ211	JJ211	127	55v	55v	0	AC	392	1407	3907	1054	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxn4qthftm62/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_127.jpg	4302	4254
6968	3730	JJ211	JJ211	127	55v	55v	0	AC	378	2463	3921	990	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxn4qthftm62/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_127.jpg	4302	4254
6969	3730	JJ211	JJ211	127	55v	55v	1	AI	348	3450	3941	797	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxn4qthftm62/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_127.jpg	4302	4254
6970	3731	JJ211	JJ211	128	56r	56r	2	AF	0	13	3946	1281	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuu0603dpf6e/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_128.jpg	3951	4203
6971	3731	JJ211	JJ211	128	56r	56r	0	AC	0	1296	3943	1381	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuu0603dpf6e/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_128.jpg	3951	4203
6972	3731	JJ211	JJ211	128	56r	56r	1	AI	1	2677	3928	1524	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuu0603dpf6e/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_128.jpg	3951	4203
6973	3732	JJ211	JJ211	129	56v	56v	2	AF	303	0	3993	720	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzdtln2r99ow/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_129.jpg	4302	4251
6974	3732	JJ211	JJ211	129	56v	56v	0	AC	343	710	3958	1388	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzdtln2r99ow/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_129.jpg	4302	4251
6975	3732	JJ211	JJ211	129	56v	56v	1	AI	440	2095	3861	2151	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzdtln2r99ow/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_129.jpg	4302	4251
6976	3733	JJ211	JJ211	130	57r	57r	2	AF	1	12	3952	1188	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdfpvuii1kcw/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_130.jpg	3954	4203
6977	3733	JJ211	JJ211	130	57r	57r	0	AC	0	1198	3952	1112	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdfpvuii1kcw/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_130.jpg	3954	4203
6978	3733	JJ211	JJ211	130	57r	57r	1	AI	3	2312	3943	1887	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdfpvuii1kcw/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_130.jpg	3954	4203
6979	3734	JJ211	JJ211	131	57v	57v	2	AF	316	5	3983	818	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vljwoxl4303h/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_131.jpg	4302	4251
6980	3734	JJ211	JJ211	131	57v	57v	0	AC	391	824	3909	1328	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vljwoxl4303h/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_131.jpg	4302	4251
6981	3734	JJ211	JJ211	131	57v	57v	0	AC	429	2140	3872	2108	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vljwoxl4303h/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_131.jpg	4302	4251
6982	3735	JJ211	JJ211	132	58r	58r	0	AC	2	26	3897	1756	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtp4wgd659jk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_132.jpg	3903	4203
6983	3735	JJ211	JJ211	132	58r	58r	0	AC	9	1778	3888	1000	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtp4wgd659jk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_132.jpg	3903	4203
6984	3735	JJ211	JJ211	132	58r	58r	0	AC	18	2779	3880	791	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtp4wgd659jk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_132.jpg	3903	4203
6985	3735	JJ211	JJ211	132	58r	58r	1	AI	32	3567	3865	631	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtp4wgd659jk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_132.jpg	3903	4203
6986	3736	JJ211	JJ211	133	58v	58v	3	AM	411	0	3941	4251	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzfehxf2abou/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_133.jpg	4353	4254
6987	3737	JJ211	JJ211	134	59r	59r	2	AF	5	5	3893	4196	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8druhvvlcpb/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_134.jpg	3903	4203
6988	3738	JJ211	JJ211	135	59v	59v	0	AC	393	5	3957	2853	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhmrusx4ch3r/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_135.jpg	4353	4254
6989	3738	JJ211	JJ211	135	59v	59v	1	AI	369	2891	3983	1360	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhmrusx4ch3r/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_135.jpg	4353	4254
6990	3739	JJ211	JJ211	136	60r	60r	2	AF	11	2	3888	2446	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvlpboznctwp/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_136.jpg	3903	4203
6991	3739	JJ211	JJ211	136	60r	60r	1	AI	11	2445	3886	1752	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvlpboznctwp/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_136.jpg	3903	4203
6992	3740	JJ211	JJ211	137	60v	60v	2	AF	311	7	4041	1382	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlq7gmssb49x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_137.jpg	4353	4254
6993	3740	JJ211	JJ211	137	60v	60v	0	AC	408	1380	3944	1333	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlq7gmssb49x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_137.jpg	4353	4254
6994	3740	JJ211	JJ211	137	60v	60v	1	AI	383	2708	3968	1545	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlq7gmssb49x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_137.jpg	4353	4254
6995	3741	JJ211	JJ211	138	61r	61r	2	AF	0	7	3897	1059	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw4pt92adt6z/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_138.jpg	3903	4203
6996	3741	JJ211	JJ211	138	61r	61r	1	AI	3	1065	3894	3135	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw4pt92adt6z/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_138.jpg	3903	4203
6997	3742	JJ211	JJ211	139	61v	61v	2	AF	406	5	3942	3166	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viinh50b1pws/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_139.jpg	4353	4254
6998	3742	JJ211	JJ211	139	61v	61v	1	AI	433	3145	3917	1104	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viinh50b1pws/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_139.jpg	4353	4254
6999	3743	JJ211	JJ211	140	62r	62r	3	AM	4	9	3895	4187	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxceq5qufoqk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_140.jpg	3903	4203
7000	3744	JJ211	JJ211	141	62v	62v	2	AF	412	6	3937	2700	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdjtfu7906ri/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_141.jpg	4353	4251
7001	3744	JJ211	JJ211	141	62v	62v	0	AC	378	2706	3974	1527	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdjtfu7906ri/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_141.jpg	4353	4251
7002	3744	JJ211	JJ211	141	62v	62v	1	AI	452	2709	3900	1529	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdjtfu7906ri/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_141.jpg	4353	4251
7003	3745	JJ211	JJ211	142	63r	63r	2	AF	11	12	3886	1073	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu9nukpkhiht/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_142.jpg	3903	4203
7004	3745	JJ211	JJ211	142	63r	63r	0	AC	0	1084	3898	1173	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu9nukpkhiht/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_142.jpg	3903	4203
7005	3745	JJ211	JJ211	142	63r	63r	0	AC	0	2254	3897	1123	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu9nukpkhiht/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_142.jpg	3903	4203
7006	3745	JJ211	JJ211	142	63r	63r	1	AI	14	3370	3883	830	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu9nukpkhiht/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_142.jpg	3903	4203
7007	3746	JJ211	JJ211	143	63v	63v	2	AF	323	11	4022	1356	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7yn1ebsypb/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_143.jpg	4353	4254
7008	3746	JJ211	JJ211	143	63v	63v	0	AC	375	1364	3977	1456	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7yn1ebsypb/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_143.jpg	4353	4254
7009	3746	JJ211	JJ211	143	63v	63v	1	AI	429	2805	3923	1442	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7yn1ebsypb/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_143.jpg	4353	4254
7010	3747	JJ211	JJ211	144	64r	64r	0	AC	0	17	3843	1384	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs55ze666o0g/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_144.jpg	3852	4203
7011	3747	JJ211	JJ211	144	64r	64r	0	AC	0	1397	3845	2134	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs55ze666o0g/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_144.jpg	3852	4203
7012	3747	JJ211	JJ211	144	64r	64r	1	AI	19	3525	3828	673	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs55ze666o0g/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_144.jpg	3852	4203
7013	3748	JJ211	JJ211	145	64v	64v	2	AF	318	6	4034	906	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcv12gikxbh5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_145.jpg	4353	4251
7014	3748	JJ211	JJ211	145	64v	64v	0	AC	398	918	3953	3332	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcv12gikxbh5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_145.jpg	4353	4251
7015	3749	JJ211	JJ211	146	65r	65r	0	AC	2	2	3974	1202	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va46ogyn5afa/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_146.jpg	4350	4203
7016	3749	JJ211	JJ211	146	65r	65r	0	AC	8	1203	3954	1314	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va46ogyn5afa/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_146.jpg	4350	4203
7017	3749	JJ211	JJ211	146	65r	65r	0	AC	10	2518	3948	834	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va46ogyn5afa/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_146.jpg	4350	4203
7018	3749	JJ211	JJ211	146	65r	65r	1	AI	4	3349	3934	845	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va46ogyn5afa/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_146.jpg	4350	4203
7019	3750	JJ211	JJ211	147	65v	65v	2	AF	322	4	4030	862	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfpmlwbmcni/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_147.jpg	4353	4251
7020	3750	JJ211	JJ211	147	65v	65v	0	AC	389	867	3962	1108	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfpmlwbmcni/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_147.jpg	4353	4251
7021	3750	JJ211	JJ211	147	65v	65v	0	AC	414	1972	3937	841	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfpmlwbmcni/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_147.jpg	4353	4251
7022	3750	JJ211	JJ211	147	65v	65v	0	AC	448	2807	3903	1442	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfpmlwbmcni/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_147.jpg	4353	4251
7023	3751	JJ211	JJ211	148	66r	66r	0	AC	4	2	3953	1413	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdqywaw8r1iw/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_148.jpg	4353	4203
7024	3751	JJ211	JJ211	148	66r	66r	0	AC	1	1409	3946	1318	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdqywaw8r1iw/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_148.jpg	4353	4203
7025	3751	JJ211	JJ211	148	66r	66r	1	AI	3	2726	3977	1459	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdqywaw8r1iw/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_148.jpg	4353	4203
7026	3752	JJ211	JJ211	149	66v	66v	0	AC	352	4	3999	1229	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v87c6vhhasxq/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_149.jpg	4353	4254
7027	3752	JJ211	JJ211	149	66v	66v	0	AC	380	1231	3972	1055	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v87c6vhhasxq/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_149.jpg	4353	4254
7028	3752	JJ211	JJ211	149	66v	66v	0	AC	386	2279	3965	1207	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v87c6vhhasxq/full/full/0/default.jpg	Paris_Archives_Nationales_JJ211_149.jpg	4353	4254
